1401,"Entity-Origin(e1,e2)","The standard soccer <e1> ball </e1> is made of synthetic <e2> leather </e2> , usually polyurethane or polyvinyl chloride , stitched around an inflated rubber or rubber-like bladder .",
1402,"Instrument-Agency(e2,e1)",The <e1> artist </e1> 's development <e2> toolkit </e2> is one of a series of interactive artist 's tookits .,
1403,Other,A US <e1> aircraft </e1> was dropped into a difficult <e2> landing </e2> in Mali ., violates b.1 and c.3
1404,"Cause-Effect(e2,e1)",The <e1> cysts </e1> are caused by chronic <e2> inflammation </e2> of the perichondrium with production of serous fluid between the perichondrium and cartilage .,
1405,"Component-Whole(e2,e1)",This barbell <e1> toy </e1> has an acrylic <e2> ring </e2> to rattle and lots of dots to `` tongue '' .,
1406,"Cause-Effect(e2,e1)","Some posters ( e.g . number 18 ) encouraged the population of areas near the front to evacuate , thus avoiding the overcrowding and ensuing problems of food distribution and <e1> disease </e1> caused by the incoming <e2> refugees </e2> .",
1407,"Member-Collection(e1,e2)",The <e1> head </e1> of the <e2> team </e2> has gathered a very dynamic and productive team .,
1408,"Cause-Effect(e1,e2)","If a participant <e1> complaint </e1> is the source of an investigative <e2> lead </e2> , interim contact with the participant should be made by the investigator .",
1409,"Content-Container(e2,e1)","Each warrior carries a sime , or spatulate-shaped sword , in a leather sheath , and bears a bow and <e1> quiver </e1> of poisoned <e2> arrows </e2> .",
1410,"Component-Whole(e1,e2)",Even the fan <e1> blades </e1> inside the <e2> engine </e2> are designed to be quieter .,
1411,"Cause-Effect(e2,e1)",The <e1> violence </e1> has been caused by the Hutu <e2> militia </e2> who fled Rwanda after the genocide in that country and who have been in hiding in the forest in Congo .,
1412,"Cause-Effect(e1,e2)",The <e1> clock </e1> struck twelve with a loud <e2> chime </e2> that made me jump .,
1413,"Component-Whole(e2,e1)","The first parcel he found was a <e1> rouleau </e1> of fifty <e2> dollars </e2> , the coins not having burst the paper enveloping them .",
1414,"Product-Producer(e2,e1)","Sam Houghton , a five-year old <e1> boy </e1> from Buxton , Derbyshire , patented an invention after coming up with an <e2> idea </e2> for a labour-saving broom to help his father sweep up leaves ."," (a), (d) satisfied"
1415,"Member-Collection(e2,e1)","The woman purchases raw milk from a local member of Communities Alliance for Responsible Eco-Farming , a self-regulating <e1> cooperative </e1> of raw milk <e2> dairymen </e2> .",
1416,"Component-Whole(e2,e1)",This personal <e1> alarm </e1> combines two great deterrents to attack- a loud alarm and flashing <e2> light </e2> .,
1417,"Member-Collection(e2,e1)",The rescue adoption room was filled with a <e1> kindle </e1> of <e2> kittens </e2> .,
1418,"Component-Whole(e1,e2)","The <e1> pages </e1> of the <e2> magazine </e2> came to life at the Metreon with gourmet food , great Sonoma Valley wine , and jamming music .",
1419,Other,<e1> Antacids </e1> work by using a <e2> base </e2> to neutralize the acid ., e2 is a substance contained in e1.
1420,"Instrument-Agency(e2,e1)","In Wuthering Heights by Emily Bronte 's , the <e1> author </e1> uses <e2> repetition </e2> as a device to give us the full understanding of the characters .",
1421,"Instrument-Agency(e1,e2)",This is a homeopathic nasal <e1> spray </e1> which really helps <e2> customers </e2> keep their sinuses clear ., spray is used by the costumers to keep...
1422,"Component-Whole(e1,e2)","The thing that most struck him , however , was the <e1> rope </e1> of the great alarm <e2> bell </e2> on the roof , which hung down in a corner of the room on the right-hand side of the fireplace .",
1423,Other,"Ross noted that the <e1> landscapes </e1> he painted - typically <e2> mountains </e2> , lakes , snow , and log cabin scenes - were strongly influenced by his years living in Alaska , where he was stationed for the majority of his Air Force career .",
1424,"Entity-Origin(e1,e2)",The <e1> acupressure </e1> is a skill derived from the Acupuncture and Moxibusti <e2> branch </e2> of the Chinese Traditional Medicine .,
1425,"Content-Container(e1,e2)","The sichuan <e1> pepper </e1> I got was in a <e2> jar </e2> labeled `` Prickly Ash '' , which is the name of the plant .", prototypical example
1426,"Cause-Effect(e1,e2)",<e1> Signs </e1> placed at the flagpole island at the village square caused a <e2> stir </e2> on the Linglestown forum on PennLive.com .,
1427,"Entity-Destination(e1,e2)","For the first time in more than 25 years , captive-bred <e1> black rhinos </e1> have been released back into the <e2> wild </e2> in Kenya .",
1428,"Product-Producer(e1,e2)",The views expressed in the <e1> article </e1> are from the <e2> author </e2> and are not shared by Nestle .," (a), (d) satisfied"
1429,"Member-Collection(e2,e1)",The lowest <e1> rung </e1> of society was composed of conquered <e2> peoples </e2> brought to Tenochtitlan as slaves .,
1430,"Message-Topic(e1,e2)",The <e1> letter </e1> contains a description of the <e2> demolition </e2> of the old synagogue .,
1431,"Member-Collection(e2,e1)",A <e1> clutter </e1> of frightening <e2> spiders </e2> are seen still clinging to and covering their prey .,
1432,Other,The valuable <e1> book </e1> has arrived into my <e2> care </e2> ., violates b.1 and c.3
1433,"Entity-Destination(e1,e2)",I mixed up the ingredients and poured the <e1> stuff </e1> into the <e2> ice cream maker </e2> .,
1434,"Message-Topic(e1,e2)",The final <e1> programme </e1> detailed the <e2> history </e2> of Russborough House .,
1435,"Cause-Effect(e2,e1)","Lena Basilone , a cook at Camp Pendleton , was in the hospital recovering from a severe kitchen <e1> burn </e1> after the <e2> spilling </e2> of scalding liquid on her feet .",
1436,"Cause-Effect(e2,e1)",Gross <e1> revenues </e1> from the <e2> selling </e2> of crude oil in 2003 reached US $ 11.508 billion or some 112.85 percent of the amount targeted in the 2003 state budget .,
1437,"Cause-Effect(e2,e1)","Whooping cough is another name for the pertussis , an <e1> infection </e1> of the airways caused by the <e2> bacteria </e2> bordetella pertussis .",
1438,"Entity-Destination(e1,e2)",Extra-alveolar veins are contiguous and leaked <e1> fluid </e1> into periarterial <e2> cuffs </e2> in the rabbit lungs .,
1439,Other,We are a <e1> petroleum </e1> and petrochemical <e2> company </e2> ., petroleum is raw material
1440,Other,The <e1> users </e1> are running into <e2> problems </e2> with the installer ., violates b.1
1441,"Entity-Origin(e1,e2)",The cross over is going to take away the <e1> lows </e1> from the <e2> drivers </e2> anyway .,
1442,"Entity-Destination(e1,e2)",Heartwater <e1> disease </e1> was imported into the major <e2> cities </e2> .,
1443,Other,Eventually the <e1> path </e1> went away from the <e2> lake </e2> into some gorse .,
1444,"Instrument-Agency(e2,e1)","The flames did not harm her , so her <e1> executioners </e1> killed her with a <e2> sword </e2> .",
1445,"Product-Producer(e2,e1)",The <e1> judge </e1> 's condemnatory <e2> report </e2> on Israel 's actions in Gaza has been dismissed as hopelessly one-sided by neutral observers ., (d) and (a) satisfied
1446,"Cause-Effect(e2,e1)","And it is why we are even prouder to announce that the appeal - thanks to the generosity of our readers - has raised 26,000 pounds , despite the <e1> hardship </e1> that has been caused by the <e2> recession </e2> .",
1447,"Cause-Effect(e2,e1)",The <e1> problems </e1> are caused by buffer <e2> overflows </e2> when parsing an overly long parameter .,
1448,"Component-Whole(e2,e1)","From the duke himself he received his right spur and a magnificent eastern <e1> sword </e1> with golden hilt and shining <e2> blade </e2> , inscribed with letters .",
1449,"Member-Collection(e2,e1)","So it was that in 1724 at the age of 17 a somewhat awkward , refined young man took his place at the <e1> mess </e1> of <e2> officers </e2> much older , wiser , and harder than he .", A collective name.
1450,Other,The rock 'n ' roll <e1> business </e1> is falling into <e2> self-parody </e2> ., violates c.3
1451,"Product-Producer(e2,e1)","In all versions of Word , the easiest way to review the <e1> editor </e1> 's <e2> changes </e2> is by displaying the reviewing toolbar .",
1452,"Instrument-Agency(e2,e1)",University guarantees that the <e1> student </e1> accesses the subjects with the proper <e2> background </e2> .,
1453,"Product-Producer(e1,e2)",Factories accommodated large-scale manufacture and assembly of aircraft <e1> components </e1> by unskilled <e2> workers </e2> .,
1454,"Member-Collection(e2,e1)","Brendel 's own admission of his limitations is laudable , especially in light of the <e1> clique </e1> of idolatrous Brendel <e2> fans </e2> which formed in the 1980s .",
1455,"Entity-Origin(e1,e2)",A soldier brings <e1> oranges </e1> he got out from a <e2> tank </e2> .,
1456,"Entity-Destination(e1,e2)",The <e1> liver </e1> from the donor has been successfully transported into the <e2> patient </e2> .,
1457,"Instrument-Agency(e2,e1)","In wire working , the <e1> artist </e1> creates shapes , using various sizes of <e2> wire </e2> .",
1458,Other,A <e1> handful </e1> of <e2> countries </e2> blocked a legally binding deal on climate change in Copenhagen and the talks process needs urgent reform to prevent something similar happening again ., This is a quantity.
1459,"Entity-Destination(e1,e2)",Mouse rRNA transcription <e1> template </e1> is injected into the <e2> brain </e2> .,
1460,"Entity-Origin(e2,e1)",Rowan Berry Wine is a classic Ancient method to form a <e1> fruit </e1> <e2> wine </e2> based on rowan berries .,
1461,Other,All <e1> aspects </e1> are indicated with colour light <e2> signals </e2> .,
1462,"Member-Collection(e2,e1)","Teetotallers zip over the Causeway in the midst of a maze of sweaty congestion after a day pounding keyboards and missing deadlines , barely noticing the <e1> scoop </e1> of <e2> pelicans </e2> floating by and the kangaroos that call the secluded area home .",
1463,"Member-Collection(e2,e1)",One of them was observing a <e1> bask </e1> of over 90 mugger <e2> crocodiles </e2> in the dried beds of Buttuwa Tank .,
1464,"Message-Topic(e2,e1)",It is the story of an amateur bird watcher who learns more about <e1> ospreys </e1> from the extant <e2> literature </e2> .,
1465,"Component-Whole(e2,e1)",A sliding knife is a knife which is opened by sliding the <e1> knife </e1> <e2> blade </e2> out the front of the handle .,
1466,"Content-Container(e2,e1)",The Seville side had just fallen 2-1 behind at home to fellow relegation strugglers Athletic Bilbao when a <e1> bottle </e1> full of <e2> liquid </e2> flew out of the stands and struck visiting keeper Armando Ribeiro just below the right eye ., prototypical example
1467,"Entity-Destination(e1,e2)",Categorical <e1> data </e1> were misplaced into the wrong <e2> category </e2> .," both are abstract, b.1 is satisfied"
1468,"Component-Whole(e1,e2)",The <e1> facades </e1> of the <e2> palace </e2> consist of beautifully decorated wooden doors and windows and ventilations in addition to decorated gypsum motifs .,
1469,"Member-Collection(e2,e1)","The very famous Elite agency chose among a <e1> pleiad </e1> of <e2> beauties </e2> , the prizes winner of the contest Elite Model World .",
1470,"Product-Producer(e2,e1)",His <e1> wife </e1> has just completed the first <e2> paper </e2> of her graduate degree .," (a, d) satisfied"
1471,Other,He underlined the tiny <e1> sacrifices </e1> made by Western <e2> armies </e2> in comparison with those of the Red Army .,
1472,"Entity-Origin(e1,e2)",The Kursk ( RBMK ) <e1> reactor </e1> was manufactured in a slurry-fed ceramic Joule-heated glass <e2> melter </e2> .,
